Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Lead Time,Route,Delayed
5151,US-2023-147137-CHO-NUT-13000,2025-04-07,2028-12-26,First Class,147137,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,1359,Chocolate → California,True
5152,US-2023-103107-CHO-NUT-13000,2025-04-07,2028-12-24,Same Day,103107,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,1357,Chocolate → Washington,True
5153,US-2023-103107-CHO-MIL-31000,2025-04-07,2028-12-24,Same Day,103107,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1357,Chocolate → Washington,True
5154,US-2023-159940-CHO-SCR-58000,2025-07-07,2028-12-31,Second Class,159940,United States,Aurora,Illinois,60505,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,1273,Chocolate → Illinois,True
5155,US-2023-135265-CHO-FUD-51000,2025-07-07,2028-12-29,Second Class,135265,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,1271,Chocolate → California,True
5156,US-2023-100965-CHO-FUD-51000,2025-07-07,2028-12-31,Standard Class,100965,United States,San Jose,California,95123,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,1273,Chocolate → California,True
5157,US-2023-159940-CHO-FUD-51000,2025-07-07,2028-12-31,Second Class,159940,United States,Aurora,Illinois,60505,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,28.8,8,19.2,9.6,1273,Chocolate → Illinois,True
5158,US-2023-106397-CHO-SCR-58000,2025-07-07,2029-01-02,Standard Class,106397,United States,Orem,Utah,84057,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,1275,Chocolate → Utah,True
5159,US-2023-129308-CHO-SCR-58000,2025-07-07,2029-01-02,Standard Class,129308,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,1275,Chocolate → Pennsylvania,True
5160,US-2023-129308-CHO-SCR-58000,2025-07-07,2029-01-02,Standard Class,129308,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,1275,Chocolate → Pennsylvania,True
5161,US-2023-159940-CHO-FUD-51000,2025-07-07,2028-12-31,Second Class,159940,United States,Aurora,Illinois,60505,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,1273,Chocolate → Illinois,True
5162,US-2023-129308-OTH-GUM-21000,2025-07-07,2029-01-02,Standard Class,129308,United States,Philadelphia,Pennsylvania,19120,Other,Atlantic,OTH-GUM-21000,Wonka Gum,2.5,2,1.3,1.2,1275,Other → Pennsylvania,True
5163,US-2023-159940-CHO-NUT-13000,2025-07-07,2028-12-31,Second Class,159940,United States,Aurora,Illinois,60505,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,31.41,9,22.41,9.0,1273,Chocolate → Illinois,True
5164,US-2023-135265-CHO-TRI-54000,2025-07-07,2028-12-29,Second Class,135265,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,1271,Chocolate → California,True
5165,US-2023-106397-CHO-MIL-31000,2025-07-07,2029-01-02,Standard Class,106397,United States,Orem,Utah,84057,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1275,Chocolate → Utah,True
5166,US-2023-114713-CHO-FUD-51000,2025-07-07,2029-01-01,Standard Class,114713,United States,Hialeah,Florida,33012,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,1274,Chocolate → Florida,True
5167,US-2023-135265-CHO-NUT-13000,2025-07-07,2028-12-29,Second Class,135265,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,1271,Chocolate → California,True
5168,US-2023-129308-CHO-MIL-31000,2025-07-07,2029-01-02,Standard Class,129308,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,1275,Chocolate → Pennsylvania,True
5169,US-2023-112109-CHO-MIL-31000,2025-08-07,2029-01-01,Standard Class,112109,United States,Broomfield,Colorado,80020,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1243,Chocolate → Colorado,True
5170,US-2023-156685-CHO-TRI-54000,2025-08-07,2028-12-30,Second Class,156685,United States,Arlington,Texas,76017,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,1241,Chocolate → Texas,True
5171,US-2023-112109-CHO-TRI-54000,2025-08-07,2029-01-01,Standard Class,112109,United States,Broomfield,Colorado,80020,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,1243,Chocolate → Colorado,True
5172,US-2023-112109-CHO-MIL-31000,2025-08-07,2029-01-01,Standard Class,112109,United States,Broomfield,Colorado,80020,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1243,Chocolate → Colorado,True
5173,US-2023-155474-CHO-NUT-13000,2025-08-07,2029-01-03,Standard Class,155474,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,1245,Chocolate → Washington,True
5174,US-2023-152520-CHO-SCR-58000,2025-08-07,2029-01-01,Standard Class,152520,United States,Providence,Rhode Island,2908,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,1243,Chocolate → Rhode Island,True
5175,US-2023-152471-CHO-TRI-54000,2025-08-07,2028-12-28,Same Day,152471,United States,Jacksonville,Florida,32216,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1239,Chocolate → Florida,True
5176,US-2023-112109-CHO-MIL-31000,2025-08-07,2029-01-01,Standard Class,112109,United States,Broomfield,Colorado,80020,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,1243,Chocolate → Colorado,True
5177,US-2023-155474-CHO-MIL-31000,2025-08-07,2029-01-03,Standard Class,155474,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,1245,Chocolate → Washington,True
5178,US-2023-152471-CHO-TRI-54000,2025-08-07,2028-12-28,Same Day,152471,United States,Jacksonville,Florida,32216,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,1239,Chocolate → Florida,True
5179,US-2023-156685-CHO-NUT-13000,2025-08-07,2028-12-30,Second Class,156685,United States,Arlington,Texas,76017,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,31.41,9,22.41,9.0,1241,Chocolate → Texas,True
5180,CA-2023-112109-CHO-MIL-31000,2025-08-07,2029-01-01,Standard Class,112109,Canada,Winnipeg,Manitoba,R0H,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1243,Chocolate → Manitoba,True
5181,CA-2023-112109-CHO-TRI-54000,2025-08-07,2029-01-01,Standard Class,112109,Canada,Winnipeg,Manitoba,R0H,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,33.75,9,22.05,11.7,1243,Chocolate → Manitoba,True
5182,CA-2023-112109-CHO-MIL-31000,2025-08-07,2029-01-01,Standard Class,112109,Canada,Winnipeg,Manitoba,R0H,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,1243,Chocolate → Manitoba,True
5183,CA-2023-112109-CHO-MIL-31000,2025-08-07,2029-01-01,Standard Class,112109,Canada,Winnipeg,Manitoba,R0H,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1243,Chocolate → Manitoba,True
5184,US-2023-136329-CHO-SCR-58000,2025-09-07,2029-01-02,Standard Class,136329,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,1213,Chocolate → New York,True
5185,US-2023-136329-CHO-FUD-51000,2025-09-07,2029-01-02,Standard Class,136329,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,1213,Chocolate → New York,True
5186,US-2023-131149-CHO-MIL-31000,2025-10-07,2029-01-03,Standard Class,131149,United States,Dallas,Texas,75081,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,1184,Chocolate → Texas,True
5187,US-2023-134222-CHO-NUT-13000,2025-10-07,2028-12-31,Same Day,134222,United States,Yuma,Arizona,85364,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,1181,Chocolate → Arizona,True
5188,US-2023-131149-CHO-SCR-58000,2025-10-07,2029-01-03,Standard Class,131149,United States,Dallas,Texas,75081,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,1184,Chocolate → Texas,True
5189,US-2023-126613-CHO-TRI-54000,2025-10-07,2029-01-05,Standard Class,126613,United States,Mesa,Arizona,85204,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1186,Chocolate → Arizona,True
5190,US-2023-164924-OTH-LIC-15000,2025-10-07,2028-12-30,Same Day,164924,United States,Philadelphia,Pennsylvania,19143,Other,Atlantic,OTH-LIC-15000,Lickable Wallpaper,60.0,3,30.0,30.0,1180,Other → Pennsylvania,True
5191,US-2023-103891-CHO-MIL-31000,2025-12-07,2029-01-08,Standard Class,103891,United States,Los Angeles,California,90008,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,1128,Chocolate → California,True
5336,US-2023-132990-CHO-MIL-31000,2025-01-08,2029-01-23,Second Class,132990,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1476,Chocolate → Pennsylvania,True
5337,US-2023-155978-CHO-SCR-58000,2025-01-08,2029-01-21,Same Day,155978,United States,Riverside,California,92503,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,1474,Chocolate → California,True
5338,US-2023-144337-CHO-MIL-31000,2025-01-08,2029-01-25,Second Class,144337,United States,Amarillo,Texas,79109,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1478,Chocolate → Texas,True
5339,US-2023-155978-CHO-FUD-51000,2025-01-08,2029-01-21,Same Day,155978,United States,Riverside,California,92503,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,1474,Chocolate → California,True
5340,US-2023-156265-OTH-GUM-21000,2025-02-08,2029-01-24,Second Class,156265,United States,Los Angeles,California,90032,Other,Pacific,OTH-GUM-21000,Wonka Gum,2.5,2,1.3,1.2,1446,Other → California,True
5341,US-2023-156265-CHO-TRI-54000,2025-02-08,2029-01-24,Second Class,156265,United States,Los Angeles,California,90032,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1446,Chocolate → California,True
5342,US-2023-156265-CHO-FUD-51000,2025-02-08,2029-01-24,Second Class,156265,United States,Los Angeles,California,90032,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,1446,Chocolate → California,True
5343,US-2023-104150-CHO-TRI-54000,2025-03-08,2029-01-25,Second Class,104150,United States,Tulsa,Oklahoma,74133,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,1419,Chocolate → Oklahoma,True
5344,US-2023-104150-CHO-TRI-54000,2025-03-08,2029-01-25,Second Class,104150,United States,Tulsa,Oklahoma,74133,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,45.0,12,29.4,15.6,1419,Chocolate → Oklahoma,True
5345,US-2023-110254-CHO-TRI-54000,2025-04-08,2029-01-28,Standard Class,110254,United States,Suffolk,Virginia,23434,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,33.75,9,22.05,11.7,1391,Chocolate → Virginia,True
5346,US-2023-111913-CHO-MIL-31000,2025-04-08,2029-01-26,Second Class,111913,United States,Sacramento,California,95823,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1389,Chocolate → California,True
5347,US-2023-128195-CHO-TRI-54000,2025-04-08,2029-01-25,First Class,128195,United States,Peoria,Illinois,61604,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,1388,Chocolate → Illinois,True
5348,US-2023-111913-CHO-MIL-31000,2025-04-08,2029-01-26,Second Class,111913,United States,Sacramento,California,95823,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1389,Chocolate → California,True
5349,US-2023-110254-CHO-NUT-13000,2025-04-08,2029-01-28,Standard Class,110254,United States,Suffolk,Virginia,23434,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,1391,Chocolate → Virginia,True
5350,US-2023-110254-CHO-TRI-54000,2025-04-08,2029-01-28,Standard Class,110254,United States,Suffolk,Virginia,23434,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,1391,Chocolate → Virginia,True
5351,US-2023-110254-CHO-SCR-58000,2025-04-08,2029-01-28,Standard Class,110254,United States,Suffolk,Virginia,23434,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,1391,Chocolate → Virginia,True
5352,US-2023-111913-CHO-TRI-54000,2025-04-08,2029-01-26,Second Class,111913,United States,Sacramento,California,95823,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1389,Chocolate → California,True
5353,US-2023-102232-OTH-KAZ-38000,2025-05-08,2029-01-31,Standard Class,102232,United States,Huntsville,Alabama,35810,Other,Gulf,OTH-KAZ-38000,Kazookles,22.75,7,1.75,21.0,1364,Other → Alabama,True
5354,US-2023-105263-CHO-MIL-31000,2025-06-08,2029-01-31,Standard Class,105263,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,29.25,9,18.99,10.26,1333,Chocolate → New York,True
5355,US-2023-158869-CHO-FUD-51000,2025-06-08,2029-01-27,First Class,158869,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,1329,Chocolate → New York,True
5356,US-2023-151092-CHO-SCR-58000,2025-06-08,2029-02-02,Standard Class,151092,United States,Los Angeles,California,90032,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,1335,Chocolate → California,True
5357,US-2023-148516-CHO-FUD-51000,2025-07-08,2029-01-31,Standard Class,148516,United States,Edmonds,Washington,98026,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,1303,Chocolate → Washington,True
5358,US-2023-107328-CHO-SCR-58000,2025-08-08,2029-02-04,Standard Class,107328,United States,Los Angeles,California,90036,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,1276,Chocolate → California,True
5359,US-2023-107328-CHO-SCR-58000,2025-08-08,2029-02-04,Standard Class,107328,United States,Los Angeles,California,90036,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,1276,Chocolate → California,True
5360,US-2023-107328-CHO-SCR-58000,2025-08-08,2029-02-04,Standard Class,107328,United States,Los Angeles,California,90036,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,1276,Chocolate → California,True
5361,US-2023-121034-CHO-FUD-51000,2025-08-08,2029-01-30,Second Class,121034,United States,Dallas,Texas,75081,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,1271,Chocolate → Texas,True
5362,US-2023-169026-CHO-MIL-31000,2025-08-08,2029-02-02,Standard Class,169026,United States,Jackson,Mississippi,39212,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1274,Chocolate → Mississippi,True
5363,US-2023-121034-CHO-FUD-51000,2025-08-08,2029-01-30,Second Class,121034,United States,Dallas,Texas,75081,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,1271,Chocolate → Texas,True
5364,US-2023-130078-CHO-NUT-13000,2025-08-08,2029-02-03,Standard Class,130078,United States,Oklahoma City,Oklahoma,73120,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,1275,Chocolate → Oklahoma,True
5365,CA-2023-129322-CHO-FUD-51000,2025-08-08,2029-01-30,Second Class,129322,Canada,Toronto,Ontario,M5H,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,1271,Chocolate → Ontario,True
5366,CA-2023-129322-CHO-SCR-58000,2025-08-08,2029-01-30,Second Class,129322,Canada,Toronto,Ontario,M5H,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,1271,Chocolate → Ontario,True
5367,CA-2023-129322-CHO-TRI-54000,2025-08-08,2029-01-30,Second Class,129322,Canada,Toronto,Ontario,M5H,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,1271,Chocolate → Ontario,True
5368,US-2023-113649-CHO-SCR-58000,2025-09-08,2029-02-01,First Class,113649,United States,Fayetteville,North Carolina,28314,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,1242,Chocolate → North Carolina,True
5369,US-2023-118934-CHO-FUD-51000,2025-09-08,2029-02-03,Standard Class,118934,United States,Hendersonville,Tennessee,37075,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,1244,Chocolate → Tennessee,True
5370,US-2023-118934-CHO-TRI-54000,2025-09-08,2029-02-03,Standard Class,118934,United States,Hendersonville,Tennessee,37075,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,1244,Chocolate → Tennessee,True
5371,US-2023-113649-CHO-TRI-54000,2025-09-08,2029-02-01,First Class,113649,United States,Fayetteville,North Carolina,28314,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,33.75,9,22.05,11.7,1242,Chocolate → North Carolina,True
5372,US-2023-113649-CHO-SCR-58000,2025-09-08,2029-02-01,First Class,113649,United States,Fayetteville,North Carolina,28314,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,1242,Chocolate → North Carolina,True
5373,US-2023-128671-CHO-NUT-13000,2025-11-08,2029-02-05,Standard Class,128671,United States,Tulsa,Oklahoma,74133,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,1185,Chocolate → Oklahoma,True
5374,US-2023-128671-CHO-NUT-13000,2025-11-08,2029-02-05,Standard Class,128671,United States,Tulsa,Oklahoma,74133,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,24.43,7,17.43,7.0,1185,Chocolate → Oklahoma,True
5375,US-2023-128671-CHO-SCR-58000,2025-11-08,2029-02-05,Standard Class,128671,United States,Tulsa,Oklahoma,74133,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,1185,Chocolate → Oklahoma,True
5376,US-2023-143910-CHO-SCR-58000,2025-12-08,2029-02-05,Standard Class,143910,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,1155,Chocolate → New York,True
5377,US-2023-105459-CHO-MIL-31000,2025-12-08,2029-02-06,Second Class,105459,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1156,Chocolate → New York,True
5378,US-2023-118073-CHO-TRI-54000,2025-12-08,2029-02-05,Standard Class,118073,United States,Lakeland,Florida,33801,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,1155,Chocolate → Florida,True
5379,US-2023-144477-CHO-TRI-54000,2025-12-08,2029-02-03,Second Class,144477,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,1153,Chocolate → Pennsylvania,True
5380,US-2023-167584-CHO-TRI-54000,2025-12-08,2029-02-01,Same Day,167584,United States,Des Moines,Iowa,50315,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,1151,Chocolate → Iowa,True
5381,US-2023-105459-CHO-NUT-13000,2025-12-08,2029-02-06,Second Class,105459,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,1156,Chocolate → New York,True
5382,US-2023-155845-CHO-NUT-13000,2025-12-08,2029-02-04,Second Class,155845,United States,Carrollton,Texas,75007,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,24.43,7,17.43,7.0,1154,Chocolate → Texas,True
5515,US-2023-151561-CHO-MIL-31000,2025-01-09,2029-02-27,Standard Class,151561,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1510,Chocolate → New York,True
5516,US-2023-116526-CHO-NUT-13000,2025-01-09,2029-02-25,Standard Class,116526,United States,Detroit,Michigan,48227,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,1508,Chocolate → Michigan,True
5517,US-2023-116526-CHO-NUT-13000,2025-01-09,2029-02-25,Standard Class,116526,United States,Detroit,Michigan,48227,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,1508,Chocolate → Michigan,True
5518,US-2023-116526-CHO-SCR-58000,2025-01-09,2029-02-25,Standard Class,116526,United States,Detroit,Michigan,48227,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,1508,Chocolate → Michigan,True
5519,US-2023-116526-CHO-MIL-31000,2025-01-09,2029-02-25,Standard Class,116526,United States,Detroit,Michigan,48227,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,1508,Chocolate → Michigan,True
5520,US-2023-129714-CHO-SCR-58000,2025-01-09,2029-02-23,First Class,129714,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,1506,Chocolate → New York,True
5521,US-2023-116526-CHO-SCR-58000,2025-01-09,2029-02-25,Standard Class,116526,United States,Detroit,Michigan,48227,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,1508,Chocolate → Michigan,True
5522,US-2023-129714-CHO-FUD-51000,2025-01-09,2029-02-23,First Class,129714,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,1506,Chocolate → New York,True
5523,US-2023-120859-CHO-FUD-51000,2025-01-09,2029-02-24,First Class,120859,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,1507,Chocolate → California,True
5524,US-2023-124583-CHO-FUD-51000,2025-01-09,2029-02-23,Second Class,124583,United States,Huntington Beach,California,92646,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,1506,Chocolate → California,True
5525,US-2023-155481-OTH-LIC-15000,2025-01-09,2029-02-25,Standard Class,155481,United States,Philadelphia,Pennsylvania,19140,Other,Atlantic,OTH-LIC-15000,Lickable Wallpaper,140.0,7,70.0,70.0,1508,Other → Pennsylvania,True
5526,US-2023-129714-CHO-NUT-13000,2025-01-09,2029-02-23,First Class,129714,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,1506,Chocolate → New York,True
5527,US-2023-129714-CHO-NUT-13000,2025-01-09,2029-02-23,First Class,129714,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,1506,Chocolate → New York,True
5528,US-2023-155481-CHO-MIL-31000,2025-01-09,2029-02-25,Standard Class,155481,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,1508,Chocolate → Pennsylvania,True
5529,US-2023-151561-CHO-MIL-31000,2025-01-09,2029-02-27,Standard Class,151561,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1510,Chocolate → New York,True
5530,US-2023-129714-CHO-TRI-54000,2025-01-09,2029-02-23,First Class,129714,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,1506,Chocolate → New York,True
5531,US-2023-151561-CHO-SCR-58000,2025-01-09,2029-02-27,Standard Class,151561,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,1510,Chocolate → New York,True
5532,US-2023-151561-CHO-MIL-31000,2025-01-09,2029-02-27,Standard Class,151561,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1510,Chocolate → New York,True
